Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,24.07.2024;14:55:10751
0.5,1.0,0,0,0,0.0,0.465
1.5,1.0,0,0,0,0.0,1.512
2.5,1.0,0,0,0,0.0,2.484
3.5,1.0,0,0,0,0.0,3.52
4.5,1.0,0,0,0,0.0,4.464
5.5,2.0,0,0,0,0.0,5.16
6.5,2.0,0,0,0,0.0,6.211
7.5,2.0,0,0,0,0.0,6.988
8.5,3.0,0,0,0,0.0,8.196
9.5,3.0,0,0,0,0.0,8.925
10.5,3.0,0,0,0,0.0,10.365
11.5,4.0,0,0,0,0.0,11.114
12.5,4.0,0,0,0,0.0,12.532
13.5,4.0,0,0,0,0.0,13.423
14.5,5.0,0,0,0,0.0,14.255
15.5,5.0,0,0,0,0.0,15.246
16.5,5.0,0,0,0,0.0,16.354
17.5,6.0,0,0,0,0.0,17.278
18.5,6.0,0,0,0,0.0,18.289
19.5,6.0,0,0,0,0.0,19.572
20.5,7.0,0,0,0,0.0,20.533
21.5,7.0,0,0,0,0.0,21.499
22.5,7.0,0,0,0,0.0,22.601
23.5,8.0,0,0,0,0.0,23.35
24.5,8.0,0,0,0,0.0,24.311
25.5,8.0,0,0,0,0.0,25.446
26.5,9.0,0,0,0,0.0,26.356
27.5,9.0,60,0,0,14.523,27.32
28.5,9.0,28,0,0,8.107,28.391
29.5,10.0,0,0,0,0.0,29.466
30.5,10.0,0,0,0,0.0,30.319
31.5,10.0,0,0,0,0.0,31.415
32.5,11.0,0,0,0,0.0,32.385
33.5,11.0,0,0,0,0.0,33.388
34.5,11.0,0,0,0,0.0,34.584
35.5,12.0,0,0,0,0.0,35.433
36.5,12.0,0,0,0,0.0,36.396
37.5,12.0,0,0,0,0.0,37.382
38.5,13.0,0,0,0,0.0,38.406
39.5,13.0,0,0,0,0.0,39.519
40.5,13.0,0,0,0,0.0,40.48
41.5,14.0,0,0,0,0.0,41.479
42.5,14.0,0,0,0,0.0,42.476
43.5,14.0,0,0,0,0.0,43.433
44.5,15.0,0,0,0,0.0,44.426
45.5,15.0,5,0,0,18.562,45.524
46.5,15.0,0,0,0,0.0,46.476
47.5,16.0,0,0,0,0.0,47.517
48.5,16.0,0,0,0,0.0,48.45
49.5,16.0,6,35,0,0.332,49.5
50.5,17.0,29,0,0,0.618,50.491
51.5,17.0,86,0,0,10.117,51.53
52.5,17.0,0,0,0,0.0,52.462
53.5,18.0,0,0,0,0.0,53.477
54.5,18.0,0,0,0,0.0,54.474
55.5,18.0,0,0,0,0.0,55.456
56.5,19.0,0,0,0,0.0,56.53
57.5,19.0,0,0,0,0.0,57.477
58.5,19.0,0,0,0,0.0,58.523
59.5,20.0,0,0,0,0.0,59.502
60.5,20.0,0,0,0,0.0,60.466
61.5,20.0,0,0,0,0.0,61.495
62.5,21.0,0,0,0,0.0,62.445
63.5,21.0,3,0,0,12.327,63.446
64.5,21.0,54,0,0,12.887,64.458
65.5,22.0,29,0,0,13.936,65.494
66.5,22.0,0,0,0,0.0,66.42
67.5,22.0,0,0,0,0.0,67.5
68.5,23.0,0,0,0,0.0,68.443
69.5,23.0,0,0,0,0.0,69.467
70.5,23.0,0,0,0,0.0,70.49
71.5,24.0,0,0,0,0.0,71.49
72.5,24.0,0,0,0,0.0,72.489
73.5,24.0,0,0,0,0.0,73.484
74.5,25.0,0,0,0,0.0,74.513
75.5,25.0,0,0,0,0.0,75.518
76.5,25.0,0,0,0,0.0,76.477
77.5,26.0,0,0,0,0.0,77.474
78.5,26.0,0,0,0,0.0,78.448
79.5,26.0,18,0,0,14.972,79.475
80.5,27.0,60,0,0,15.69,80.46
81.5,27.0,8,4,0,16.486,81.497
82.5,27.0,0,0,0,0.0,82.464
83.5,28.0,0,0,0,0.0,83.489
84.5,28.0,0,0,0,0.0,84.454
85.5,28.0,0,0,0,0.0,85.529
86.5,29.0,0,0,0,0.0,86.508
87.5,29.0,0,0,0,0.0,87.504
88.5,29.0,0,0,0,0.0,88.492
89.5,30.0,56,0,0,9.295,89.5
90.5,30.0,30,42,0,9.913,90.496
91.5,30.0,0,0,0,0.0,91.459
92.5,31.0,0,0,0,0.0,92.444
93.5,31.0,0,0,0,0.0,93.48
94.5,31.0,0,0,0,0.0,94.516
95.5,32.0,0,0,0,0.0,95.444
96.5,32.0,0,0,0,0.0,96.488
97.5,32.0,0,0,0,0.0,97.498
98.5,33.0,65,0,0,8.348,98.484
99.5,33.0,79,0,0,3.057,99.468
100.5,33.0,15,0,0,1.319,100.473
101.5,34.0,36,0,0,1.918,101.494
102.5,34.0,35,0,0,2.164,102.484
103.5,34.0,43,0,0,2.745,103.451
104.5,35.0,23,0,0,2.945,104.468
105.5,35.0,35,0,0,2.289,105.465
106.5,35.0,13,0,0,1.928,106.463
107.5,36.0,0,0,0,0.0,107.504
108.5,36.0,86,0,0,3.607,108.491
109.5,36.0,13,0,0,0.798,109.464
110.5,37.0,17,0,0,0.669,110.473
111.5,37.0,46,0,0,2.548,111.494
112.5,37.0,54,0,0,3.335,112.491
113.5,38.0,9,1,0,1.001,113.472
114.5,38.0,7,0,0,1.171,114.458
115.5,38.0,12,0,0,1.122,115.47
116.5,39.0,15,0,0,0.526,116.504
117.5,39.0,21,0,0,0.522,117.502
118.5,39.0,9,0,0,0.41,118.478
119.5,40.0,0,0,0,0.0,119.484
120.5,40.0,0,0,0,0.0,120.49
121.5,40.0,0,0,0,0.0,121.492
122.5,41.0,100,0,0,6.206,122.49
123.5,41.0,198,0,0,1.656,123.466
124.5,41.0,106,0,0,0.629,124.476
125.5,42.0,80,0,0,0.918,125.466
126.5,42.0,46,0,0,1.221,126.458
127.5,42.0,32,0,0,1.922,127.47
128.5,43.0,51,0,0,1.902,128.496
