timestamp,requests
1.5,500
2.5,500
3.5,500
4.5,500
5.5,500
6.5,500
7.5,500
8.5,500
9.5,500
10.5,500
11.5,500
12.5,500
13.5,500
14.5,500
15.5,500
16.5,500
17.5,500
18.5,500
19.5,500
20.5,500
21.5,500
22.5,500
23.5,500
24.5,500
25.5,500
26.5,500
27.5,500
28.5,500
29.5,500
30.5,500
31.5,500
32.5,500
33.5,500
34.5,500
35.5,500
36.5,500
37.5,500
38.5,500
39.5,500
40.5,500
41.5,500
42.5,500
43.5,500
44.5,500
45.5,500
46.5,500
47.5,500
48.5,500
49.5,500
50.5,500
51.5,500
52.5,500
53.5,500
54.5,500
55.5,500
56.5,500
57.5,500
58.5,500
59.5,500
60.5,500
