0.5,506
1.5,404
2.5,385
3.5,945
4.5,452
5.5,641
6.5,395
7.5,442
8.5,413
9.5,404
10.5,418
11.5,397
12.5,429
13.5,410
14.5,428
15.5,440
16.5,428
17.5,417
18.5,414
19.5,456
20.5,410
21.5,413
22.5,404
23.5,541
24.5,410
25.5,413
26.5,419
27.5,1250
28.5,683
29.5,425
30.5,447
31.5,413
32.5,420
33.5,540
34.5,417
35.5,444
36.5,464
37.5,425
38.5,422
39.5,528
40.5,432
41.5,425
42.5,424
43.5,441
44.5,1053
45.5,451
46.5,465
47.5,458
48.5,478
49.5,459
50.5,447
51.5,443
52.5,438
53.5,439
54.5,457
55.5,439
56.5,440
57.5,480
58.5,440
59.5,455
60.5,465
61.5,449
62.5,483
63.5,449
64.5,450
65.5,534
66.5,450
67.5,449
68.5,452
69.5,462
70.5,459
71.5,494
72.5,476
73.5,460
74.5,460
75.5,467
76.5,460
77.5,495
78.5,507
79.5,461
80.5,469
81.5,5378
82.5,527
83.5,496
84.5,484
85.5,470
86.5,478
87.5,472
88.5,477
89.5,895
90.5,515
91.5,897
92.5,498
93.5,482
94.5,562
95.5,505
96.5,652
97.5,864
98.5,483
99.5,493
100.5,485
101.5,487
102.5,498
103.5,485
104.5,490
105.5,520
106.5,489
107.5,489
108.5,495
109.5,525
110.5,501
111.5,513
112.5,500
113.5,534
114.5,512
115.5,523
116.5,541
117.5,500
118.5,556
119.5,538
120.5,514
121.5,533
122.5,515
123.5,512
124.5,535
125.5,512
126.5,513
127.5,529
128.5,599
129.5,613
130.5,548
131.5,526
132.5,532
133.5,520
134.5,743
135.5,528
136.5,536
137.5,528
138.5,568
139.5,545
140.5,568
141.5,609
142.5,546
143.5,1061
144.5,531
145.5,537
146.5,563
147.5,533
148.5,543
149.5,759
150.5,565
151.5,603
152.5,543
153.5,564
154.5,544
155.5,1086
156.5,547
157.5,539
158.5,590
159.5,583
160.5,561
161.5,550
162.5,549
163.5,559
164.5,580
165.5,547
166.5,563
167.5,552
168.5,552
169.5,554
170.5,562
171.5,620
172.5,577
173.5,685
174.5,567
175.5,649
176.5,737
177.5,659
178.5,726
179.5,717
180.5,570
181.5,567
182.5,605
183.5,568
184.5,570
185.5,578
186.5,574
187.5,591
188.5,601
189.5,598
190.5,636
191.5,590
192.5,600
193.5,596
194.5,583
195.5,602
196.5,657
197.5,579
198.5,1287
199.5,622
200.5,602
201.5,601
202.5,590
203.5,617
204.5,599
205.5,595
206.5,595
207.5,596
208.5,597
209.5,598
210.5,620
211.5,674
212.5,703
213.5,645
214.5,597
215.5,680
216.5,621
217.5,714
218.5,611
219.5,632
220.5,677
221.5,603
222.5,605
223.5,611
224.5,673
225.5,608
226.5,787
227.5,646
228.5,633
229.5,613
230.5,615
231.5,614
232.5,616
233.5,630
234.5,653
235.5,684
236.5,618
237.5,636
238.5,621
239.5,628
240.5,632
241.5,634
242.5,721
243.5,631
244.5,682
245.5,629
246.5,634
247.5,705
248.5,630
249.5,653
250.5,767
251.5,649
252.5,935
253.5,644
254.5,651
255.5,641
256.5,665
257.5,648
258.5,698
259.5,662
260.5,914
261.5,696
262.5,651
263.5,645
264.5,730
265.5,671
266.5,677
267.5,1179
268.5,650
269.5,694
270.5,655
271.5,660
272.5,721
273.5,666
274.5,687
275.5,700
276.5,737
277.5,668
278.5,694
279.5,737
280.5,665
281.5,717
282.5,710
283.5,833
284.5,741
285.5,670
286.5,694
287.5,689
288.5,686
289.5,724
290.5,675
291.5,673
292.5,835
293.5,684
294.5,676
295.5,688
296.5,692
297.5,680
298.5,681
299.5,692
