timestamp,requests
0.5,1
1.5,1
2.5,1
3.5,1
4.5,1
5.5,1
6.5,1
7.5,1
8.5,1
9.5,1
10.5,1
11.5,1
12.5,1
13.5,1
14.5,1.0
15.5,1.0666666666666667
16.5,1.1333333333333333
17.5,1.2
18.5,1.2666666666666668
19.5,1.3333333333333333
20.5,1.4000000000000001
21.5,1.4666666666666668
22.5,1.5333333333333332
23.5,1.6
24.5,1.6666666666666665
25.5,1.7333333333333334
26.5,1.7999999999999998
27.5,1.8666666666666667
28.5,1.9333333333333333
29.5,2.0
30.5,2.0666666666666664
31.5,2.1333333333333333
32.5,2.2
33.5,2.2666666666666666
34.5,2.3333333333333335
35.5,2.4
36.5,2.466666666666667
37.5,2.5333333333333337
38.5,2.6
39.5,2.6666666666666665
40.5,2.7333333333333334
41.5,2.8000000000000003
42.5,2.8666666666666667
43.5,2.9333333333333336
44.5,3.0
45.5,3.0666666666666664
46.5,3.1333333333333337
47.5,3.2
48.5,3.2666666666666666
49.5,3.333333333333333
50.5,3.4000000000000004
51.5,3.466666666666667
52.5,3.533333333333333
53.5,3.5999999999999996
54.5,3.6666666666666665
55.5,3.7333333333333334
56.5,3.8
57.5,3.8666666666666667
58.5,3.933333333333333
59.5,4.0
60.5,4.066666666666666
61.5,4.133333333333333
62.5,4.2
63.5,4.266666666666667
64.5,4.333333333333334
65.5,4.4
66.5,4.466666666666667
67.5,4.533333333333333
68.5,4.6000000000000005
69.5,4.666666666666667
70.5,4.733333333333333
71.5,4.8
72.5,4.866666666666667
73.5,4.933333333333334
74.5,5.0
75.5,5.066666666666667
76.5,5.133333333333333
77.5,5.2
78.5,5.266666666666666
79.5,5.333333333333333
80.5,5.4
81.5,5.466666666666667
82.5,5.533333333333333
83.5,5.6000000000000005
84.5,5.666666666666666
85.5,5.733333333333333
86.5,5.8
87.5,5.866666666666667
88.5,5.933333333333334
89.5,6.0
90.5,6.066666666666666
91.5,6.133333333333333
92.5,6.2
93.5,6.2666666666666675
94.5,6.333333333333333
95.5,6.4
96.5,6.466666666666666
97.5,6.533333333333333
98.5,6.6000000000000005
99.5,6.666666666666666
100.5,6.733333333333333
101.5,6.800000000000001
102.5,6.866666666666666
103.5,6.933333333333334
104.5,7.0
105.5,7.066666666666666
106.5,7.133333333333334
107.5,7.199999999999999
108.5,7.266666666666667
109.5,7.333333333333333
110.5,7.4
111.5,7.466666666666667
112.5,7.533333333333333
113.5,7.6
114.5,7.666666666666667
115.5,7.733333333333333
116.5,7.800000000000001
117.5,7.866666666666666
118.5,7.933333333333334
119.5,8.0
120.5,8.066666666666666
121.5,8.133333333333333
122.5,8.2
123.5,8.266666666666666
124.5,8.333333333333334
125.5,8.4
126.5,8.466666666666667
127.5,8.533333333333333
128.5,8.6
129.5,8.666666666666668
130.5,8.733333333333333
131.5,8.8
132.5,8.866666666666667
133.5,8.933333333333334
134.5,9.0
135.5,9.066666666666666
136.5,9.133333333333333
137.5,9.200000000000001
138.5,9.266666666666666
139.5,9.333333333333334
140.5,9.399999999999999
141.5,9.466666666666667
142.5,9.533333333333333
143.5,9.6
144.5,9.666666666666666
145.5,9.733333333333334
146.5,9.8
147.5,9.866666666666667
148.5,9.933333333333334
149.5,10.0
150.5,10.066666666666666
151.5,10.133333333333335
152.5,10.2
153.5,10.266666666666666
154.5,10.333333333333334
155.5,10.4
156.5,10.466666666666667
157.5,10.533333333333331
158.5,10.600000000000001
159.5,10.666666666666666
160.5,10.733333333333333
161.5,10.8
162.5,10.866666666666667
163.5,10.933333333333334
164.5,11.0
165.5,11.066666666666666
166.5,11.133333333333333
167.5,11.200000000000001
168.5,11.266666666666667
169.5,11.333333333333332
170.5,11.399999999999999
171.5,11.466666666666667
172.5,11.533333333333333
173.5,11.6
174.5,11.666666666666668
175.5,11.733333333333334
176.5,11.799999999999999
177.5,11.866666666666667
178.5,11.933333333333334
179.5,12.0
180.5,12.066666666666668
181.5,12.133333333333333
182.5,12.2
183.5,12.266666666666666
184.5,12.333333333333334
185.5,12.4
186.5,12.466666666666665
187.5,12.533333333333335
188.5,12.6
189.5,12.666666666666666
190.5,12.733333333333334
191.5,12.8
192.5,12.866666666666667
193.5,12.933333333333332
194.5,13.0
195.5,13.066666666666666
196.5,13.133333333333333
197.5,13.200000000000001
198.5,13.266666666666666
199.5,13.333333333333332
200.5,13.4
201.5,13.466666666666667
202.5,13.533333333333333
203.5,13.600000000000001
204.5,13.666666666666668
205.5,13.733333333333333
206.5,13.799999999999999
207.5,13.866666666666667
208.5,13.933333333333334
209.5,14.0
210.5,14.066666666666666
211.5,14.133333333333333
212.5,14.2
213.5,14.266666666666667
214.5,14.333333333333334
215.5,14.399999999999999
216.5,14.466666666666669
217.5,14.533333333333333
218.5,14.6
219.5,14.666666666666666
220.5,14.733333333333334
221.5,14.8
222.5,14.866666666666665
223.5,14.933333333333334
224.5,15.0
225.5,15.066666666666666
226.5,15.133333333333335
227.5,15.2
228.5,15.266666666666666
229.5,15.333333333333334
230.5,15.4
231.5,15.466666666666667
232.5,15.533333333333331
233.5,15.600000000000001
234.5,15.666666666666666
235.5,15.733333333333333
236.5,15.8
237.5,15.866666666666667
238.5,15.933333333333334
239.5,16.0
240.5,16.066666666666666
241.5,16.133333333333333
242.5,16.200000000000003
243.5,16.266666666666666
244.5,16.333333333333332
245.5,16.4
246.5,16.46666666666667
247.5,16.53333333333333
248.5,16.599999999999998
249.5,16.666666666666668
250.5,16.733333333333334
251.5,16.8
252.5,16.866666666666667
253.5,16.933333333333334
254.5,17.0
255.5,17.066666666666666
256.5,17.133333333333333
257.5,17.2
258.5,17.266666666666666
259.5,17.333333333333336
260.5,17.4
261.5,17.466666666666665
262.5,17.533333333333335
263.5,17.6
264.5,17.666666666666664
265.5,17.733333333333334
266.5,17.8
267.5,17.866666666666667
268.5,17.933333333333334
269.5,18.0
270.5,18.066666666666666
271.5,18.133333333333333
272.5,18.2
273.5,18.266666666666666
274.5,18.333333333333332
275.5,18.400000000000002
276.5,18.46666666666667
277.5,18.53333333333333
278.5,18.6
279.5,18.666666666666668
280.5,18.733333333333334
281.5,18.799999999999997
282.5,18.866666666666667
283.5,18.933333333333334
284.5,19.0
285.5,19.066666666666666
286.5,19.133333333333333
287.5,19.2
288.5,19.266666666666666
289.5,19.333333333333332
290.5,19.4
291.5,19.46666666666667
292.5,19.533333333333335
293.5,19.6
294.5,19.666666666666664
295.5,19.733333333333334
296.5,19.8
297.5,19.866666666666667
298.5,19.933333333333334
299.5,20.0
300.5,20
301.5,20
302.5,20
303.5,20
304.5,20
305.5,20
306.5,20
307.5,20
308.5,20
309.5,20
310.5,20
311.5,20
312.5,20
313.5,20
314.5,20
315.5,20
316.5,20
317.5,20
318.5,20
319.5,20
320.5,20
321.5,20
322.5,20
323.5,20
324.5,20
325.5,20
326.5,20
327.5,20
328.5,20
329.5,20
330.5,20
331.5,20
332.5,20
333.5,20
334.5,20
335.5,20
336.5,20
337.5,20
338.5,20
339.5,20
340.5,20
341.5,20
342.5,20
343.5,20
344.5,20
345.5,20
346.5,20
347.5,20
348.5,20
349.5,20
350.5,20
351.5,20
352.5,20
353.5,20
354.5,20
355.5,20
356.5,20
357.5,20
358.5,20
359.5,20
360.5,20
361.5,20
362.5,20
363.5,20
364.5,20
365.5,20
366.5,20
367.5,20
368.5,20
369.5,20
370.5,20
371.5,20
372.5,20
373.5,20
374.5,20
375.5,20
376.5,20
377.5,20
378.5,20
379.5,20
380.5,20
381.5,20
382.5,20
383.5,20
384.5,20
385.5,20
386.5,20
387.5,20
388.5,20
389.5,20
390.5,20
391.5,20
392.5,20
393.5,20
394.5,20
395.5,20
396.5,20
397.5,20
398.5,20
399.5,20
400.5,20
401.5,20
402.5,20
403.5,20
404.5,20
405.5,20
406.5,20
407.5,20
408.5,20
409.5,20
410.5,20
411.5,20
412.5,20
413.5,20
414.5,20
415.5,20
416.5,20
417.5,20
418.5,20
419.5,20
420.5,20
421.5,20
422.5,20
423.5,20
424.5,20
425.5,20
426.5,20
427.5,20
428.5,20
429.5,20
430.5,20
431.5,20
432.5,20
433.5,20
434.5,20
435.5,20
436.5,20
437.5,20
438.5,20
439.5,20
440.5,20
441.5,20
442.5,20
443.5,20
444.5,20
445.5,20
446.5,20
447.5,20
448.5,20
449.5,20
450.5,20
451.5,20
452.5,20
453.5,20
454.5,20
455.5,20
456.5,20
457.5,20
458.5,20
459.5,20
460.5,20
461.5,20
462.5,20
463.5,20
464.5,20
465.5,20
466.5,20
467.5,20
468.5,20
469.5,20
470.5,20
471.5,20
472.5,20
473.5,20
474.5,20
475.5,20
476.5,20
477.5,20
478.5,20
479.5,20
480.5,20
481.5,20
482.5,20
483.5,20
484.5,20
485.5,20
486.5,20
487.5,20
488.5,20
489.5,20
490.5,20
491.5,20
492.5,20
493.5,20
494.5,20
495.5,20
496.5,20
497.5,20
498.5,20
499.5,20
500.5,20
501.5,20
502.5,20
503.5,20
504.5,20
505.5,20
506.5,20
507.5,20
508.5,20
509.5,20
510.5,20
511.5,20
512.5,20
513.5,20
514.5,20
515.5,20
516.5,20
517.5,20
518.5,20
519.5,20
520.5,20
521.5,20
522.5,20
523.5,20
524.5,20
525.5,20
526.5,20
527.5,20
528.5,20
529.5,20
530.5,20
531.5,20
532.5,20
533.5,20
534.5,20
535.5,20
536.5,20
537.5,20
538.5,20
539.5,20
540.5,20
541.5,20
542.5,20
543.5,20
544.5,20
545.5,20
546.5,20
547.5,20
548.5,20
549.5,20
550.5,20
551.5,20
552.5,20
553.5,20
554.5,20
555.5,20
556.5,20
557.5,20
558.5,20
559.5,20
560.5,20
561.5,20
562.5,20
563.5,20
564.5,20
565.5,20
566.5,20
567.5,20
568.5,20
569.5,20
570.5,20
571.5,20
572.5,20
573.5,20
574.5,20
575.5,20
576.5,20
577.5,20
578.5,20
579.5,20
580.5,20
581.5,20
582.5,20
583.5,20
584.5,20
585.5,20
586.5,20
587.5,20
588.5,20
589.5,20
590.5,20
591.5,20
592.5,20
593.5,20
594.5,20
595.5,20
596.5,20
597.5,20
598.5,20
599.5,20
