0.5,300
1.5,300
2.5,300
3.5,300
4.5,300
5.5,300
6.5,300
7.5,300
8.5,300
9.5,300
10.5,300
11.5,300
12.5,300
13.5,300
14.5,300
15.5,951
16.5,951
17.5,951
18.5,951
19.5,951
20.5,951
21.5,951
22.5,951
23.5,951
24.5,951
25.5,951
26.5,951
27.5,951
28.5,951
29.5,951
30.5,951
31.5,951
32.5,951
33.5,951
34.5,951
35.5,951
36.5,951
37.5,951
38.5,951
39.5,951
40.5,951
41.5,951
42.5,951
43.5,951
44.5,951
45.5,951
46.5,951
47.5,951
48.5,951
49.5,951
50.5,951
51.5,951
52.5,951
53.5,951
54.5,951
55.5,951
56.5,951
57.5,951
58.5,951
59.5,951
60.5,951
61.5,951
62.5,951
63.5,951
64.5,951
65.5,951
66.5,951
67.5,951
68.5,951
69.5,951
70.5,951
71.5,951
72.5,951
73.5,951
74.5,951
75.5,951
76.5,951
77.5,951
78.5,951
79.5,951
80.5,951
81.5,951
82.5,951
83.5,951
84.5,951
85.5,951
86.5,951
87.5,300
88.5,300
89.5,300
90.5,300
91.5,300
92.5,300
93.5,300
94.5,300
95.5,300
96.5,300
97.5,300
98.5,300
99.5,300
100.5,300
101.5,300
102.5,300
103.5,300
104.5,300
105.5,300
106.5,300
107.5,300
108.5,300
109.5,300
110.5,300
111.5,300
112.5,300
113.5,300
114.5,300
115.5,300
116.5,300
117.5,300
118.5,300
119.5,300
120.5,300
121.5,300
122.5,300
123.5,300
124.5,300
125.5,300
126.5,300
127.5,300
128.5,300
129.5,300
130.5,300
131.5,300
132.5,300
133.5,300
134.5,300
135.5,300
136.5,300
137.5,300
138.5,300
139.5,300
140.5,300
141.5,300
142.5,300
143.5,300
144.5,951
145.5,951
146.5,951
147.5,951
148.5,951
149.5,951
150.5,951
151.5,951
152.5,951
153.5,951
154.5,951
155.5,951
156.5,951
157.5,951
158.5,951
159.5,951
160.5,951
161.5,951
162.5,951
163.5,951
164.5,951
165.5,951
166.5,951
167.5,951
168.5,951
169.5,951
170.5,951
171.5,951
172.5,951
173.5,951
174.5,951
175.5,951
176.5,951
177.5,951
178.5,951
179.5,951
180.5,951
181.5,951
182.5,951
183.5,951
184.5,951
185.5,951
186.5,951
187.5,951
188.5,951
189.5,951
190.5,951
191.5,951
192.5,951
193.5,951
194.5,951
195.5,951
196.5,951
197.5,951
198.5,951
199.5,951
200.5,951
201.5,951
202.5,951
203.5,951
204.5,951
205.5,951
206.5,951
207.5,951
208.5,951
209.5,951
210.5,951
211.5,951
212.5,951
213.5,951
214.5,951
215.5,951
216.5,300
217.5,300
218.5,300
219.5,300
220.5,300
221.5,300
222.5,300
223.5,300
224.5,300
225.5,300
226.5,300
227.5,300
228.5,300
229.5,300
230.5,300
231.5,300
232.5,300
233.5,300
234.5,300
235.5,300
236.5,300
237.5,300
238.5,300
239.5,300
240.5,300
241.5,300
242.5,300
243.5,300
244.5,300
245.5,300
246.5,300
247.5,300
248.5,300
249.5,300
250.5,300
251.5,300
252.5,300
253.5,300
254.5,300
255.5,300
256.5,300
257.5,300
258.5,300
259.5,300
260.5,300
261.5,300
262.5,300
263.5,300
264.5,300
265.5,300
266.5,300
267.5,300
268.5,300
269.5,300
270.5,300
271.5,300
272.5,300
273.5,300
274.5,300
275.5,300
276.5,300
277.5,300
278.5,300
279.5,300
280.5,300
281.5,300
282.5,300
283.5,300
284.5,300
285.5,300
286.5,300
287.5,300
288.5,300
289.5,300
290.5,300
291.5,300
292.5,300
293.5,300
294.5,300
295.5,300
296.5,300
297.5,300
298.5,300
299.5,300
