0.5,5
1.5,5
2.5,5
3.5,5
4.5,5
5.5,5
6.5,5
7.5,5
8.5,5
9.5,5
10.5,5
11.5,5
12.5,5
13.5,5
14.5,5
15.5,5
16.5,5
17.5,5
18.5,5
19.5,5
20.5,5
21.5,5
22.5,5
23.5,5
24.5,5
25.5,5
26.5,5
27.5,5
28.5,5
29.5,5
30.5,5
31.5,5
32.5,5
33.5,5
34.5,5
35.5,5
36.5,5
37.5,5
38.5,5
39.5,5
40.5,5
41.5,5
42.5,5
43.5,5
44.5,5
45.5,5
46.5,5
47.5,5
48.5,5
49.5,5
50.5,5
51.5,5
52.5,5
53.5,5
54.5,5
55.5,5
56.5,5
57.5,5
58.5,5
59.5,5
60.5,212
61.5,212
62.5,212
63.5,212
64.5,212
65.5,212
66.5,212
67.5,212
68.5,212
69.5,212
70.5,212
71.5,212
72.5,212
73.5,212
74.5,212
75.5,212
76.5,212
77.5,212
78.5,212
79.5,212
80.5,212
81.5,212
82.5,212
83.5,212
84.5,212
85.5,212
86.5,212
87.5,212
88.5,212
89.5,212
90.5,212
91.5,212
92.5,212
93.5,212
94.5,212
95.5,212
96.5,212
97.5,212
98.5,212
99.5,212
100.5,212
101.5,212
102.5,212
103.5,212
104.5,212
105.5,212
106.5,212
107.5,212
108.5,212
109.5,212
110.5,212
111.5,212
112.5,212
113.5,212
114.5,212
115.5,212
116.5,212
117.5,212
118.5,212
119.5,212
120.5,419
121.5,419
122.5,419
123.5,419
124.5,419
125.5,419
126.5,419
127.5,419
128.5,419
129.5,419
130.5,419
131.5,419
132.5,419
133.5,419
134.5,419
135.5,419
136.5,419
137.5,419
138.5,419
139.5,419
140.5,419
141.5,419
142.5,419
143.5,419
144.5,419
145.5,419
146.5,419
147.5,419
148.5,419
149.5,419
150.5,419
151.5,419
152.5,419
153.5,419
154.5,419
155.5,419
156.5,419
157.5,419
158.5,419
159.5,419
160.5,419
161.5,419
162.5,419
163.5,419
164.5,419
165.5,419
166.5,419
167.5,419
168.5,419
169.5,419
170.5,419
171.5,419
172.5,419
173.5,419
174.5,419
175.5,419
176.5,419
177.5,419
178.5,419
179.5,419
180.5,626
181.5,626
182.5,626
183.5,626
184.5,626
185.5,626
186.5,626
187.5,626
188.5,626
189.5,626
190.5,626
191.5,626
192.5,626
193.5,626
194.5,626
195.5,626
196.5,626
197.5,626
198.5,626
199.5,626
200.5,626
201.5,626
202.5,626
203.5,626
204.5,626
205.5,626
206.5,626
207.5,626
208.5,626
209.5,626
210.5,626
211.5,626
212.5,626
213.5,626
214.5,626
215.5,626
216.5,626
217.5,626
218.5,626
219.5,626
220.5,626
221.5,626
222.5,626
223.5,626
224.5,626
225.5,626
226.5,626
227.5,626
228.5,626
229.5,626
230.5,626
231.5,626
232.5,626
233.5,626
234.5,626
235.5,626
236.5,626
237.5,626
238.5,626
239.5,626
240.5,833
241.5,833
242.5,833
243.5,833
244.5,833
245.5,833
246.5,833
247.5,833
248.5,833
249.5,833
250.5,833
251.5,833
252.5,833
253.5,833
254.5,833
255.5,833
256.5,833
257.5,833
258.5,833
259.5,833
260.5,833
261.5,833
262.5,833
263.5,833
264.5,833
265.5,833
266.5,833
267.5,833
268.5,833
269.5,833
270.5,833
271.5,833
272.5,833
273.5,833
274.5,833
275.5,833
276.5,833
277.5,833
278.5,833
279.5,833
280.5,833
281.5,833
282.5,833
283.5,833
284.5,833
285.5,833
286.5,833
287.5,833
288.5,833
289.5,833
290.5,833
291.5,833
292.5,833
293.5,833
294.5,833
295.5,833
296.5,833
297.5,833
298.5,833
299.5,833
