0.5,324
1.5,324
2.5,324
3.5,324
4.5,324
5.5,324
6.5,324
7.5,324
8.5,324
9.5,324
10.5,324
11.5,324
12.5,324
13.5,324
14.5,324
15.5,324
16.5,324
17.5,324
18.5,324
19.5,324
20.5,324
21.5,324
22.5,324
23.5,324
24.5,324
25.5,324
26.5,324
27.5,324
28.5,324
29.5,324
30.5,324
31.5,324
32.5,324
33.5,324
34.5,324
35.5,324
36.5,324
37.5,324
38.5,324
39.5,324
40.5,324
41.5,324
42.5,324
43.5,324
44.5,324
45.5,324
46.5,324
47.5,324
48.5,324
49.5,324
50.5,324
51.5,324
52.5,324
53.5,324
54.5,324
55.5,324
56.5,324
57.5,324
58.5,324
59.5,324
60.5,556
61.5,556
62.5,556
63.5,556
64.5,556
65.5,556
66.5,556
67.5,556
68.5,556
69.5,556
70.5,556
71.5,556
72.5,556
73.5,556
74.5,556
75.5,556
76.5,556
77.5,556
78.5,556
79.5,556
80.5,556
81.5,556
82.5,556
83.5,556
84.5,556
85.5,556
86.5,556
87.5,556
88.5,556
89.5,556
90.5,556
91.5,556
92.5,556
93.5,556
94.5,556
95.5,556
96.5,556
97.5,556
98.5,556
99.5,556
100.5,556
101.5,556
102.5,556
103.5,556
104.5,556
105.5,556
106.5,556
107.5,556
108.5,556
109.5,556
110.5,556
111.5,556
112.5,556
113.5,556
114.5,556
115.5,556
116.5,556
117.5,556
118.5,556
119.5,556
120.5,5
121.5,5
122.5,5
123.5,5
124.5,5
125.5,5
126.5,5
127.5,5
128.5,5
129.5,5
130.5,5
131.5,5
132.5,5
133.5,5
134.5,5
135.5,5
136.5,5
137.5,5
138.5,5
139.5,5
140.5,5
141.5,5
142.5,5
143.5,5
144.5,5
145.5,5
146.5,5
147.5,5
148.5,5
149.5,5
150.5,5
151.5,5
152.5,5
153.5,5
154.5,5
155.5,5
156.5,5
157.5,5
158.5,5
159.5,5
160.5,5
161.5,5
162.5,5
163.5,5
164.5,5
165.5,5
166.5,5
167.5,5
168.5,5
169.5,5
170.5,5
171.5,5
172.5,5
173.5,5
174.5,5
175.5,5
176.5,5
177.5,5
178.5,5
179.5,5
180.5,236
181.5,236
182.5,236
183.5,236
184.5,236
185.5,236
186.5,236
187.5,236
188.5,236
189.5,236
190.5,236
191.5,236
192.5,236
193.5,236
194.5,236
195.5,236
196.5,236
197.5,236
198.5,236
199.5,236
200.5,236
201.5,236
202.5,236
203.5,236
204.5,236
205.5,236
206.5,236
207.5,236
208.5,236
209.5,236
210.5,236
211.5,236
212.5,236
213.5,236
214.5,236
215.5,236
216.5,236
217.5,236
218.5,236
219.5,236
220.5,236
221.5,236
222.5,236
223.5,236
224.5,236
225.5,236
226.5,236
227.5,236
228.5,236
229.5,236
230.5,236
231.5,236
232.5,236
233.5,236
234.5,236
235.5,236
236.5,236
237.5,236
238.5,236
239.5,236
240.5,117
241.5,117
242.5,117
243.5,117
244.5,117
245.5,117
246.5,117
247.5,117
248.5,117
249.5,117
250.5,117
251.5,117
252.5,117
253.5,117
254.5,117
255.5,117
256.5,117
257.5,117
258.5,117
259.5,117
260.5,117
261.5,117
262.5,117
263.5,117
264.5,117
265.5,117
266.5,117
267.5,117
268.5,117
269.5,117
270.5,117
271.5,117
272.5,117
273.5,117
274.5,117
275.5,117
276.5,117
277.5,117
278.5,117
279.5,117
280.5,117
281.5,117
282.5,117
283.5,117
284.5,117
285.5,117
286.5,117
287.5,117
288.5,117
289.5,117
290.5,117
291.5,117
292.5,117
293.5,117
294.5,117
295.5,117
296.5,117
297.5,117
298.5,117
299.5,117
