timestamp,requests
0.5,1
1.5,1
2.5,1
3.5,1
4.5,1.0
5.5,1.2
6.5,1.4000000000000001
7.5,1.6
8.5,1.7999999999999998
9.5,2.0
10.5,2.2
11.5,2.4
12.5,2.6
13.5,2.8000000000000003
14.5,3.0
15.5,3.2
16.5,3.4
17.5,3.5999999999999996
18.5,3.8000000000000003
19.5,4.0
20.5,4.2
21.5,4.4
22.5,4.6
23.5,4.8
24.5,5.0
25.5,5.2
26.5,5.3999999999999995
27.5,5.6000000000000005
28.5,5.8
29.5,6.0
30.5,6.2
31.5,6.4
32.5,6.6
33.5,6.8
34.5,7.0
35.5,7.199999999999999
36.5,7.4
37.5,7.6000000000000005
38.5,7.800000000000001
39.5,8.0
40.5,8.2
41.5,8.4
42.5,8.6
43.5,8.8
44.5,9.0
45.5,9.2
46.5,9.4
47.5,9.6
48.5,9.8
49.5,10.0
50.5,10.200000000000001
51.5,10.4
52.5,10.6
53.5,10.799999999999999
54.5,11.0
55.5,11.200000000000001
56.5,11.4
57.5,11.6
58.5,11.799999999999999
59.5,12.0
60.5,12.200000000000001
61.5,12.4
62.5,12.6
63.5,12.8
64.5,13.0
65.5,13.2
66.5,13.4
67.5,13.6
68.5,13.8
69.5,14.0
70.5,14.2
71.5,14.399999999999999
72.5,14.600000000000001
73.5,14.8
74.5,15.0
75.5,15.200000000000001
76.5,15.399999999999999
77.5,15.600000000000001
78.5,15.799999999999999
79.5,16.0
80.5,16.200000000000003
81.5,16.4
82.5,16.6
83.5,16.8
84.5,17.0
85.5,17.2
86.5,17.4
87.5,17.6
88.5,17.8
89.5,18.0
90.5,18.2
91.5,18.4
92.5,18.6
93.5,18.8
94.5,19.0
95.5,19.2
96.5,19.4
97.5,19.6
98.5,19.8
99.5,20.0
100.5,20.2
101.5,20.400000000000002
102.5,20.599999999999998
103.5,20.8
104.5,21.0
105.5,21.2
106.5,21.400000000000002
107.5,21.599999999999998
108.5,21.8
109.5,22.0
110.5,22.2
111.5,22.400000000000002
112.5,22.599999999999998
113.5,22.8
114.5,23.0
115.5,23.2
116.5,23.400000000000002
117.5,23.599999999999998
118.5,23.8
119.5,24.0
120.5,24.2
121.5,24.400000000000002
122.5,24.599999999999998
123.5,24.8
124.5,25.0
125.5,25.2
126.5,25.4
127.5,25.6
128.5,25.8
129.5,26.0
130.5,26.2
131.5,26.4
132.5,26.6
133.5,26.8
134.5,27.0
135.5,27.2
136.5,27.4
137.5,27.6
138.5,27.8
139.5,28.0
140.5,28.2
141.5,28.4
142.5,28.6
143.5,28.799999999999997
144.5,29.0
145.5,29.200000000000003
146.5,29.4
147.5,29.6
148.5,29.799999999999997
149.5,30.0
150.5,30.2
151.5,30.400000000000002
152.5,30.6
153.5,30.799999999999997
154.5,31.000000000000004
155.5,31.200000000000003
156.5,31.4
157.5,31.599999999999998
158.5,31.8
159.5,32.0
160.5,32.199999999999996
161.5,32.400000000000006
162.5,32.6
163.5,32.8
164.5,33.0
165.5,33.2
166.5,33.4
167.5,33.6
168.5,33.800000000000004
169.5,34.0
170.5,34.199999999999996
171.5,34.4
172.5,34.6
173.5,34.8
174.5,35.0
175.5,35.2
176.5,35.4
177.5,35.6
178.5,35.8
179.5,36.0
180.5,36.2
181.5,36.4
182.5,36.6
183.5,36.8
184.5,37.0
185.5,37.2
186.5,37.4
187.5,37.6
188.5,37.8
189.5,38.0
190.5,38.2
191.5,38.4
192.5,38.6
193.5,38.8
194.5,39.0
195.5,39.2
196.5,39.4
197.5,39.6
198.5,39.8
199.5,40.0
200.5,40.2
201.5,40.4
202.5,40.6
203.5,40.800000000000004
204.5,41.0
205.5,41.199999999999996
206.5,41.4
207.5,41.6
208.5,41.8
209.5,42.0
210.5,42.2
211.5,42.4
212.5,42.599999999999994
213.5,42.800000000000004
214.5,43.0
215.5,43.199999999999996
216.5,43.400000000000006
217.5,43.6
218.5,43.8
219.5,44.0
220.5,44.2
221.5,44.4
222.5,44.599999999999994
223.5,44.800000000000004
224.5,45.0
225.5,45.199999999999996
226.5,45.400000000000006
227.5,45.6
228.5,45.8
229.5,46.0
230.5,46.2
231.5,46.4
232.5,46.599999999999994
233.5,46.800000000000004
234.5,47.0
235.5,47.199999999999996
236.5,47.400000000000006
237.5,47.6
238.5,47.8
239.5,48.0
240.5,48.2
241.5,48.4
242.5,48.6
243.5,48.800000000000004
244.5,49.0
245.5,49.199999999999996
246.5,49.4
247.5,49.6
248.5,49.8
249.5,50.0
250.5,50.2
251.5,50.4
252.5,50.6
253.5,50.8
254.5,51.0
255.5,51.2
256.5,51.4
257.5,51.6
258.5,51.8
259.5,52.0
260.5,52.2
261.5,52.4
262.5,52.6
263.5,52.8
264.5,53.0
265.5,53.2
266.5,53.4
267.5,53.6
268.5,53.8
269.5,54.0
270.5,54.2
271.5,54.4
272.5,54.6
273.5,54.8
274.5,55.0
275.5,55.2
276.5,55.4
277.5,55.6
278.5,55.800000000000004
279.5,56.0
280.5,56.199999999999996
281.5,56.4
282.5,56.6
283.5,56.8
284.5,57.0
285.5,57.2
286.5,57.4
287.5,57.599999999999994
288.5,57.800000000000004
289.5,58.0
290.5,58.199999999999996
291.5,58.400000000000006
292.5,58.6
293.5,58.8
294.5,59.0
295.5,59.2
296.5,59.4
297.5,59.599999999999994
298.5,59.800000000000004
299.5,60.0
300.5,60
301.5,60
302.5,60
303.5,60
304.5,60
305.5,60
306.5,60
307.5,60
308.5,60
309.5,60
310.5,60
311.5,60
312.5,60
313.5,60
314.5,60
315.5,60
316.5,60
317.5,60
318.5,60
319.5,60
320.5,60
321.5,60
322.5,60
323.5,60
324.5,60
325.5,60
326.5,60
327.5,60
328.5,60
329.5,60
330.5,60
331.5,60
332.5,60
333.5,60
334.5,60
335.5,60
336.5,60
337.5,60
338.5,60
339.5,60
340.5,60
341.5,60
342.5,60
343.5,60
344.5,60
345.5,60
346.5,60
347.5,60
348.5,60
349.5,60
350.5,60
351.5,60
352.5,60
353.5,60
354.5,60
355.5,60
356.5,60
357.5,60
358.5,60
359.5,60
360.5,60
361.5,60
362.5,60
363.5,60
364.5,60
365.5,60
366.5,60
367.5,60
368.5,60
369.5,60
370.5,60
371.5,60
372.5,60
373.5,60
374.5,60
375.5,60
376.5,60
377.5,60
378.5,60
379.5,60
380.5,60
381.5,60
382.5,60
383.5,60
384.5,60
385.5,60
386.5,60
387.5,60
388.5,60
389.5,60
390.5,60
391.5,60
392.5,60
393.5,60
394.5,60
395.5,60
396.5,60
397.5,60
398.5,60
399.5,60
400.5,60
401.5,60
402.5,60
403.5,60
404.5,60
405.5,60
406.5,60
407.5,60
408.5,60
409.5,60
410.5,60
411.5,60
412.5,60
413.5,60
414.5,60
415.5,60
416.5,60
417.5,60
418.5,60
419.5,60
420.5,60
421.5,60
422.5,60
423.5,60
424.5,60
425.5,60
426.5,60
427.5,60
428.5,60
429.5,60
430.5,60
431.5,60
432.5,60
433.5,60
434.5,60
435.5,60
436.5,60
437.5,60
438.5,60
439.5,60
440.5,60
441.5,60
442.5,60
443.5,60
444.5,60
445.5,60
446.5,60
447.5,60
448.5,60
449.5,60
450.5,60
451.5,60
452.5,60
453.5,60
454.5,60
455.5,60
456.5,60
457.5,60
458.5,60
459.5,60
460.5,60
461.5,60
462.5,60
463.5,60
464.5,60
465.5,60
466.5,60
467.5,60
468.5,60
469.5,60
470.5,60
471.5,60
472.5,60
473.5,60
474.5,60
475.5,60
476.5,60
477.5,60
478.5,60
479.5,60
480.5,60
481.5,60
482.5,60
483.5,60
484.5,60
485.5,60
486.5,60
487.5,60
488.5,60
489.5,60
490.5,60
491.5,60
492.5,60
493.5,60
494.5,60
495.5,60
496.5,60
497.5,60
498.5,60
499.5,60
500.5,60
501.5,60
502.5,60
503.5,60
504.5,60
505.5,60
506.5,60
507.5,60
508.5,60
509.5,60
510.5,60
511.5,60
512.5,60
513.5,60
514.5,60
515.5,60
516.5,60
517.5,60
518.5,60
519.5,60
520.5,60
521.5,60
522.5,60
523.5,60
524.5,60
525.5,60
526.5,60
527.5,60
528.5,60
529.5,60
530.5,60
531.5,60
532.5,60
533.5,60
534.5,60
535.5,60
536.5,60
537.5,60
538.5,60
539.5,60
540.5,60
541.5,60
542.5,60
543.5,60
544.5,60
545.5,60
546.5,60
547.5,60
548.5,60
549.5,60
550.5,60
551.5,60
552.5,60
553.5,60
554.5,60
555.5,60
556.5,60
557.5,60
558.5,60
559.5,60
560.5,60
561.5,60
562.5,60
563.5,60
564.5,60
565.5,60
566.5,60
567.5,60
568.5,60
569.5,60
570.5,60
571.5,60
572.5,60
573.5,60
574.5,60
575.5,60
576.5,60
577.5,60
578.5,60
579.5,60
580.5,60
581.5,60
582.5,60
583.5,60
584.5,60
585.5,60
586.5,60
587.5,60
588.5,60
589.5,60
590.5,60
591.5,60
592.5,60
593.5,60
594.5,60
595.5,60
596.5,60
597.5,60
598.5,60
599.5,60
